customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
CUST_015432,22,4,59213.520000000004,5,2,2,Potential Loyalists
CUST_015433,43,7,161829.34,4,4,4,Champions
CUST_015434,42,3,46743.54,4,1,1,Potential Loyalists
CUST_015435,5,4,192068.12,5,2,4,Potential Loyalists
CUST_015436,469,2,20668.89,1,1,1,Lost Customers
CUST_015437,13,5,72148.75,5,3,2,Potential Loyalists
CUST_015438,99,3,24792.68,3,1,1,New Customers
CUST_015439,93,9,381715.45,3,5,5,Champions
CUST_015440,138,4,68774.69,2,2,2,Lost Customers
CUST_015441,408,3,37234.14,1,1,1,Lost Customers
CUST_015442,42,5,96145.8,4,3,3,Loyal Customers
CUST_015443,48,8,339855.87,4,5,5,Champions
CUST_015444,32,2,24195.38,5,1,1,Potential Loyalists
CUST_015445,40,5,89012.99,4,3,2,Potential Loyalists
CUST_015446,296,4,76975.76,1,2,2,Lost Customers
CUST_015447,213,2,21704.690000000002,2,1,1,Lost Customers
CUST_015448,204,3,24247.47,2,1,1,Lost Customers
CUST_015449,79,5,138592.84,3,3,3,Loyal Customers
CUST_015450,222,6,170461.33,2,4,4,Champions
CUST_015451,134,6,105660.5,2,4,3,At Risk
CUST_015452,152,4,117623.65000000001,2,2,3,Lost Customers
CUST_015453,6,6,316046.28,5,4,5,Champions
CUST_015454,44,8,181131.18,4,5,4,Champions
CUST_015455,250,5,78418.62,1,3,2,At Risk
CUST_015456,204,6,94871.61,2,4,3,At Risk
CUST_015457,151,6,186741.75,2,4,4,Champions
CUST_015458,38,4,149771.09,4,2,4,Potential Loyalists
CUST_015459,190,3,26885.0,2,1,1,Lost Customers
CUST_015460,46,6,174373.74,4,4,4,Champions
CUST_015461,260,5,28096.239999999998,1,3,1,At Risk
CUST_015462,31,7,315923.88,5,4,5,Champions
CUST_015463,359,4,125503.48,1,2,3,Lost Customers
CUST_015464,5,8,337713.04,5,5,5,Champions
CUST_015465,225,2,96342.24,2,1,3,Lost Customers
CUST_015466,100,4,124059.35,3,2,3,New Customers
CUST_015467,321,4,150576.01,1,2,4,Lost Customers
CUST_015468,44,5,106093.88,4,3,3,Loyal Customers
CUST_015469,76,8,109358.33,3,5,3,Loyal Customers
CUST_015470,84,3,16815.64,3,1,1,New Customers
CUST_015471,693,1,3238.05,1,1,1,Lost Customers
CUST_015472,130,3,239937.19,3,1,5,New Customers
CUST_015473,301,2,38210.41,1,1,1,Lost Customers
CUST_015474,336,5,347229.52,1,3,5,At Risk
CUST_015475,54,3,12542.09,4,1,1,Potential Loyalists
CUST_015476,78,5,114749.79,3,3,3,Loyal Customers
CUST_015477,578,2,26603.550000000003,1,1,1,Lost Customers
CUST_015478,88,7,368670.89999999997,3,4,5,Champions
CUST_015479,107,9,287187.76,3,5,5,Champions
CUST_015480,37,7,210915.7,4,4,4,Champions
CUST_015481,196,3,33285.82,2,1,1,Lost Customers
CUST_015482,144,3,11756.240000000002,2,1,1,Lost Customers
CUST_015483,32,9,389355.60000000003,5,5,5,Champions
CUST_015484,39,5,76298.23,4,3,2,Potential Loyalists
CUST_015485,48,5,189000.49,4,3,4,Loyal Customers
CUST_015486,192,6,123501.37000000001,2,4,3,At Risk
CUST_015487,5,4,117465.0,5,2,3,Potential Loyalists
CUST_015488,244,1,3191.71,1,1,1,Lost Customers
CUST_015489,271,4,66269.99,1,2,2,Lost Customers
CUST_015490,10,9,275980.3,5,5,5,Champions
CUST_015491,146,11,307909.87,2,5,5,Champions
CUST_015492,45,6,127119.87999999999,4,4,3,Loyal Customers
CUST_015493,320,2,25626.99,1,1,1,Lost Customers
CUST_015494,56,3,31747.51,4,1,1,Potential Loyalists
CUST_015495,220,5,113759.26,2,3,3,At Risk
CUST_015496,417,4,273152.47000000003,1,2,5,Lost Customers
CUST_015497,691,2,35766.9,1,1,1,Lost Customers
CUST_015498,218,4,192906.53,2,2,4,Lost Customers
CUST_015499,40,7,367786.8,4,4,5,Champions
CUST_015500,241,2,3237.8599999999997,1,1,1,Lost Customers
CUST_015501,680,2,164801.23,1,1,4,Lost Customers
CUST_015502,88,8,616702.0700000001,3,5,5,Champions
CUST_015503,3,4,65966.65,5,2,2,Potential Loyalists
CUST_015504,83,8,168414.25,3,5,4,Champions
CUST_015505,2,5,37192.24,5,3,1,Potential Loyalists
CUST_015506,64,4,48897.46,4,2,2,Potential Loyalists
CUST_015507,26,5,20371.739999999998,5,3,1,Potential Loyalists
CUST_015508,228,5,286175.17,2,3,5,At Risk
CUST_015509,326,2,79441.56999999999,1,1,2,Lost Customers
CUST_015510,245,1,9009.45,1,1,1,Lost Customers
CUST_015511,46,6,284299.57,4,4,5,Champions
CUST_015512,13,4,53567.86,5,2,2,Potential Loyalists
CUST_015513,86,4,257470.55,3,2,5,New Customers
CUST_015514,97,6,65629.65,3,4,2,Others
CUST_015515,139,5,222096.43,2,3,4,At Risk
CUST_015516,64,6,72194.11,4,4,2,Potential Loyalists
CUST_015517,186,6,154352.15,2,4,4,Champions
CUST_015518,76,3,10860.94,3,1,1,New Customers
CUST_015519,71,4,26886.04,4,2,1,Potential Loyalists
CUST_015520,22,8,154892.16999999998,5,5,4,Champions
CUST_015521,201,4,38661.76,2,2,1,Lost Customers
CUST_015522,206,5,192644.91,2,3,4,At Risk
CUST_015523,229,3,52369.24,2,1,2,Lost Customers
CUST_015524,55,2,50029.78,4,1,2,Potential Loyalists
CUST_015525,17,7,151770.41,5,4,4,Champions
CUST_015526,149,4,67157.1,2,2,2,Lost Customers
CUST_015527,122,4,255807.23,3,2,5,New Customers
CUST_015528,88,2,44767.53,3,1,1,New Customers
CUST_015529,213,6,222920.61,2,4,4,Champions
CUST_015530,147,5,420442.1,2,3,5,At Risk
CUST_015531,211,6,48264.81,2,4,1,At Risk
CUST_015532,279,5,191737.06,1,3,4,At Risk
CUST_015533,61,5,127764.05,4,3,3,Loyal Customers
CUST_015534,75,3,102229.67,3,1,3,New Customers
CUST_015535,86,5,188532.59,3,3,4,Loyal Customers
CUST_015536,108,5,269971.87,3,3,5,Loyal Customers
CUST_015537,122,5,124972.01000000001,3,3,3,Loyal Customers
CUST_015538,292,3,30137.35,1,1,1,Lost Customers
CUST_015539,1,7,88690.70999999999,5,4,2,Potential Loyalists
CUST_015540,16,4,71323.25,5,2,2,Potential Loyalists
CUST_015541,61,5,189079.57,4,3,4,Loyal Customers
CUST_015542,88,3,37429.04,3,1,1,New Customers
CUST_015543,88,5,158329.58000000002,3,3,4,Loyal Customers
CUST_015544,39,4,198839.65,4,2,4,Potential Loyalists
CUST_015545,54,9,291271.52,4,5,5,Champions
CUST_015546,6,1,53877.48,5,1,2,Potential Loyalists
CUST_015547,162,9,192817.56,2,5,4,Champions
CUST_015548,212,3,29923.8,2,1,1,Lost Customers
CUST_015549,79,5,71809.83,3,3,2,Others
CUST_015550,3,6,167906.76,5,4,4,Champions
CUST_015551,128,8,247462.19,3,5,5,Champions
CUST_015552,155,5,182650.12,2,3,4,At Risk
CUST_015553,288,4,98071.90000000001,1,2,3,Lost Customers
CUST_015554,456,1,21214.1,1,1,1,Lost Customers
CUST_015555,110,5,205405.65,3,3,4,Loyal Customers
CUST_015556,43,8,224546.29,4,5,4,Champions
CUST_015557,42,7,487703.39,4,4,5,Champions
CUST_015558,45,6,297612.56,4,4,5,Champions
CUST_015559,207,8,439961.35,2,5,5,Champions
CUST_015560,104,7,424846.12,3,4,5,Champions
CUST_015561,138,4,83528.88,2,2,2,Lost Customers
CUST_015562,104,11,247235.78999999998,3,5,5,Champions
CUST_015563,2,5,334261.21,5,3,5,Loyal Customers
CUST_015564,30,6,74573.9,5,4,2,Potential Loyalists
CUST_015565,10,3,197326.55,5,1,4,Potential Loyalists
CUST_015566,432,5,233576.89,1,3,5,At Risk
CUST_015567,401,5,59832.65,1,3,2,At Risk
CUST_015568,12,7,187137.0,5,4,4,Champions
CUST_015569,52,9,368758.25,4,5,5,Champions
CUST_015570,537,2,52772.03,1,1,2,Lost Customers
CUST_015571,1,4,151322.86,5,2,4,Potential Loyalists
CUST_015572,34,7,187348.6,4,4,4,Champions
CUST_015573,255,3,23893.33,1,1,1,Lost Customers
CUST_015574,107,3,12404.029999999999,3,1,1,New Customers
CUST_015575,46,3,140745.58,4,1,3,Potential Loyalists
CUST_015576,18,4,54397.42,5,2,2,Potential Loyalists
CUST_015577,1,4,79483.14,5,2,2,Potential Loyalists
CUST_015578,60,3,14035.15,4,1,1,Potential Loyalists
CUST_015579,72,6,276836.32,4,4,5,Champions
CUST_015580,369,3,343312.99,1,1,5,Lost Customers
CUST_015581,115,6,281401.25,3,4,5,Champions
CUST_015582,218,5,46239.19,2,3,1,At Risk
CUST_015583,242,3,130867.61000000002,1,1,3,Lost Customers
CUST_015584,541,2,61534.86,1,1,2,Lost Customers
CUST_015585,207,7,200611.88999999998,2,4,4,Champions
CUST_015586,579,2,197403.71,1,1,4,Lost Customers
CUST_015587,275,5,162834.5,1,3,4,At Risk
CUST_015588,51,6,193693.64,4,4,4,Champions
CUST_015589,181,5,44731.32,2,3,1,At Risk
CUST_015590,100,9,235501.31,3,5,5,Champions
CUST_015591,208,8,503956.81,2,5,5,Champions
CUST_015592,65,6,62829.57,4,4,2,Potential Loyalists
CUST_015593,204,3,113101.87,2,1,3,Lost Customers
CUST_015594,86,5,234053.87,3,3,5,Loyal Customers
CUST_015595,19,7,335257.99,5,4,5,Champions
CUST_015596,85,8,316700.62,3,5,5,Champions
CUST_015597,34,2,29060.969999999998,4,1,1,Potential Loyalists
CUST_015598,277,7,110131.77,1,4,3,At Risk
CUST_015599,173,5,165413.56000000003,2,3,4,At Risk
CUST_015600,32,5,48018.31,5,3,1,Potential Loyalists
CUST_015601,337,3,98658.3,1,1,3,Lost Customers
CUST_015602,131,4,177940.18,3,2,4,New Customers
CUST_015603,1,4,173704.36,5,2,4,Potential Loyalists
CUST_015604,125,8,89806.72,3,5,2,Others
CUST_015605,83,4,343906.78,3,2,5,New Customers
CUST_015606,28,6,237828.88,5,4,5,Champions
CUST_015607,0,9,490596.16,5,5,5,Champions
CUST_015608,21,4,12378.49,5,2,1,Potential Loyalists
CUST_015609,2,7,81471.95,5,4,2,Potential Loyalists
CUST_015610,4,10,354299.49,5,5,5,Champions
CUST_015611,326,7,383277.52999999997,1,4,5,Champions
CUST_015612,176,5,215407.33,2,3,4,At Risk
CUST_015613,202,3,122027.99000000002,2,1,3,Lost Customers
CUST_015614,38,6,437833.31000000006,4,4,5,Champions
CUST_015615,21,8,248866.22000000003,5,5,5,Champions
CUST_015616,40,6,227504.94,4,4,5,Champions
CUST_015617,119,5,80173.83,3,3,2,Others
CUST_015618,131,8,393466.72,3,5,5,Champions
CUST_015619,181,1,22678.36,2,1,1,Lost Customers
CUST_015620,65,3,21219.670000000002,4,1,1,Potential Loyalists
CUST_015621,8,5,131026.59,5,3,3,Loyal Customers
CUST_015622,72,6,337429.05,4,4,5,Champions
CUST_015623,25,6,149476.59,5,4,4,Champions
CUST_015624,119,8,79097.22,3,5,2,Others
CUST_015625,165,5,256075.74,2,3,5,At Risk
CUST_015626,148,9,162517.12,2,5,4,Champions
CUST_015627,61,5,131038.03,4,3,3,Loyal Customers
CUST_015628,333,2,48883.05,1,1,2,Lost Customers
CUST_015629,23,7,420490.27,5,4,5,Champions
CUST_015630,38,5,111747.55,4,3,3,Loyal Customers
CUST_015631,253,5,76341.84,1,3,2,At Risk
CUST_015632,256,3,215246.68,1,1,4,Lost Customers
CUST_015633,11,7,304085.18,5,4,5,Champions
CUST_015634,9,6,127823.23,5,4,3,Loyal Customers
CUST_015635,31,8,402610.13,5,5,5,Champions
CUST_015636,94,6,463583.05,3,4,5,Champions
CUST_015637,68,4,73108.37,4,2,2,Potential Loyalists
CUST_015638,109,4,24117.69,3,2,1,New Customers
CUST_015639,592,2,53808.659999999996,1,1,2,Lost Customers
CUST_015640,33,5,80233.36,4,3,2,Potential Loyalists
CUST_015641,176,4,66143.34000000001,2,2,2,Lost Customers
CUST_015642,22,8,253307.01,5,5,5,Champions
CUST_015643,216,5,183727.46,2,3,4,At Risk
CUST_015644,101,5,192405.04,3,3,4,Loyal Customers
CUST_015645,150,6,59655.6,2,4,2,At Risk
CUST_015646,3,8,154594.45,5,5,4,Champions
CUST_015647,99,7,229851.36000000002,3,4,5,Champions
CUST_015648,33,5,167524.98,4,3,4,Loyal Customers
CUST_015649,298,3,12499.720000000001,1,1,1,Lost Customers
CUST_015650,5,4,182882.18000000002,5,2,4,Potential Loyalists
CUST_015651,256,4,53868.39,1,2,2,Lost Customers
CUST_015652,425,4,115362.95,1,2,3,Lost Customers
CUST_015653,122,8,236588.03999999998,3,5,5,Champions
CUST_015654,431,5,103033.38,1,3,3,At Risk
CUST_015655,222,6,215462.5,2,4,4,Champions
CUST_015656,164,4,121139.73,2,2,3,Lost Customers
CUST_015657,313,3,80558.82,1,1,2,Lost Customers
CUST_015658,296,3,159198.72,1,1,4,Lost Customers
CUST_015659,43,5,188595.31,4,3,4,Loyal Customers
CUST_015660,1,4,54458.25,5,2,2,Potential Loyalists
CUST_015661,2,2,13670.890000000001,5,1,1,Potential Loyalists
CUST_015662,0,6,84471.90999999999,5,4,2,Potential Loyalists
CUST_015663,126,5,146019.87,3,3,4,Loyal Customers
CUST_015664,77,9,279133.66000000003,3,5,5,Champions
CUST_015665,428,5,85701.29000000001,1,3,2,At Risk
CUST_015666,57,1,44202.04,4,1,1,Potential Loyalists
CUST_015667,192,2,70355.17,2,1,2,Lost Customers
CUST_015668,2,6,71080.78,5,4,2,Potential Loyalists
CUST_015669,40,8,383796.08999999997,4,5,5,Champions
CUST_015670,261,3,50757.270000000004,1,1,2,Lost Customers
CUST_015671,225,4,66329.37,2,2,2,Lost Customers
CUST_015672,268,5,393396.77,1,3,5,At Risk
CUST_015673,96,4,83226.82,3,2,2,New Customers
CUST_015674,339,5,162046.98,1,3,4,At Risk
CUST_015675,251,3,152770.52,1,1,4,Lost Customers
CUST_015676,349,1,26332.23,1,1,1,Lost Customers
CUST_015677,114,6,218408.53,3,4,4,Champions
CUST_015678,21,11,385660.35,5,5,5,Champions
CUST_015679,125,6,110404.16,3,4,3,Loyal Customers
CUST_015680,15,2,63106.38,5,1,2,Potential Loyalists
CUST_015681,21,3,58418.700000000004,5,1,2,Potential Loyalists
CUST_015682,111,3,33792.22,3,1,1,New Customers
CUST_015683,116,5,33820.08,3,3,1,Others
CUST_015684,116,3,135674.21,3,1,3,New Customers
CUST_015685,35,9,280936.82,4,5,5,Champions
CUST_015686,82,4,227656.37000000002,3,2,5,New Customers
CUST_015687,55,5,139298.67,4,3,3,Loyal Customers
CUST_015688,13,5,100505.28,5,3,3,Loyal Customers
CUST_015689,178,3,82027.48,2,1,2,Lost Customers
CUST_015690,89,6,96278.69,3,4,3,Loyal Customers
CUST_015691,58,7,444363.77,4,4,5,Champions
CUST_015692,25,7,157883.15000000002,5,4,4,Champions
CUST_015693,67,9,212706.85,4,5,4,Champions
CUST_015694,54,5,130896.37999999998,4,3,3,Loyal Customers
CUST_015695,135,6,86093.8,2,4,2,At Risk
CUST_015696,2,5,187684.71000000002,5,3,4,Loyal Customers
CUST_015697,236,5,39644.54,1,3,1,At Risk
CUST_015698,44,7,280587.44,4,4,5,Champions
CUST_015699,137,8,188849.11,2,5,4,Champions
CUST_015700,34,11,454860.92,4,5,5,Champions
CUST_015701,239,5,290124.80000000005,1,3,5,At Risk
CUST_015702,129,4,93219.34,3,2,3,New Customers
CUST_015703,173,6,112289.12,2,4,3,At Risk
CUST_015704,10,5,78425.27,5,3,2,Potential Loyalists
CUST_015705,40,4,151095.44,4,2,4,Potential Loyalists
CUST_015706,70,5,66019.62999999999,4,3,2,Potential Loyalists
CUST_015707,195,2,18937.23,2,1,1,Lost Customers
CUST_015708,31,7,193627.99,5,4,4,Champions
CUST_015709,49,3,231357.16000000003,4,1,5,Potential Loyalists
CUST_015710,126,2,31289.49,3,1,1,New Customers
CUST_015711,130,7,424395.39,3,4,5,Champions
CUST_015712,21,3,80415.29,5,1,2,Potential Loyalists
CUST_015713,249,8,294596.62,1,5,5,Champions
CUST_015714,162,3,68932.86,2,1,2,Lost Customers
CUST_015715,22,5,188166.21,5,3,4,Loyal Customers
CUST_015716,399,2,16206.650000000001,1,1,1,Lost Customers
CUST_015717,146,2,33874.29,2,1,1,Lost Customers
CUST_015718,31,5,132993.19,5,3,3,Loyal Customers
CUST_015719,402,5,102994.90000000001,1,3,3,At Risk
CUST_015720,129,6,86812.9,3,4,2,Others
CUST_015721,95,6,65941.95,3,4,2,Others
CUST_015722,206,4,92408.63999999998,2,2,2,Lost Customers
CUST_015723,88,9,318233.94,3,5,5,Champions
CUST_015724,1,7,167422.06,5,4,4,Champions
CUST_015725,30,6,146244.68,5,4,4,Champions
CUST_015726,60,4,44759.44,4,2,1,Potential Loyalists
CUST_015727,33,6,126402.9,4,4,3,Loyal Customers
CUST_015728,261,3,122161.81,1,1,3,Lost Customers
CUST_015729,79,5,136488.82,3,3,3,Loyal Customers
CUST_015730,163,1,2674.65,2,1,1,Lost Customers
CUST_015731,295,7,142657.84,1,4,3,At Risk
CUST_015732,151,5,70246.12,2,3,2,At Risk
CUST_015733,40,9,252456.03,4,5,5,Champions
CUST_015734,669,2,44920.04,1,1,1,Lost Customers
CUST_015735,454,2,36650.39,1,1,1,Lost Customers
CUST_015736,160,6,170905.93,2,4,4,Champions
CUST_015737,159,4,63638.840000000004,2,2,2,Lost Customers
CUST_015738,32,6,64238.92,5,4,2,Potential Loyalists
CUST_015739,111,7,421356.08,3,4,5,Champions
CUST_015740,118,6,292341.16,3,4,5,Champions
CUST_015741,22,4,65244.740000000005,5,2,2,Potential Loyalists
CUST_015742,78,5,84383.61,3,3,2,Others
CUST_015743,15,5,275834.6,5,3,5,Loyal Customers
CUST_015744,34,6,146589.63,4,4,4,Champions
CUST_015745,88,7,66154.45,3,4,2,Others
CUST_015746,183,3,39451.41,2,1,1,Lost Customers
CUST_015747,87,9,246111.08,3,5,5,Champions
CUST_015748,27,5,103684.03,5,3,3,Loyal Customers
CUST_015749,55,5,207974.43,4,3,4,Loyal Customers
CUST_015750,17,5,94138.72,5,3,3,Loyal Customers
CUST_015751,16,6,277834.99,5,4,5,Champions
CUST_015752,166,7,556158.06,2,4,5,Champions
CUST_015753,332,1,5868.24,1,1,1,Lost Customers
CUST_015754,144,7,309196.52,2,4,5,Champions
CUST_015755,273,4,74886.51999999999,1,2,2,Lost Customers
CUST_015756,212,3,64685.71,2,1,2,Lost Customers
CUST_015757,16,6,209978.71000000002,5,4,4,Champions
CUST_015758,32,7,125080.53,5,4,3,Loyal Customers
CUST_015759,150,6,224786.38,2,4,4,Champions
CUST_015760,323,2,18271.53,1,1,1,Lost Customers
CUST_015761,161,3,6876.02,2,1,1,Lost Customers
CUST_015762,23,4,23390.760000000002,5,2,1,Potential Loyalists
CUST_015763,18,7,256542.90000000002,5,4,5,Champions
CUST_015764,30,8,194035.87,5,5,4,Champions
CUST_015765,21,1,39419.96,5,1,1,Potential Loyalists
CUST_015766,54,4,122553.14,4,2,3,Potential Loyalists
CUST_015767,50,4,94562.24,4,2,3,Potential Loyalists
CUST_015768,257,2,27328.079999999998,1,1,1,Lost Customers
CUST_015769,33,5,260043.28000000003,4,3,5,Loyal Customers
CUST_015770,225,4,8126.13,2,2,1,Lost Customers
CUST_015771,18,7,220802.1,5,4,4,Champions
CUST_015772,208,4,178636.91999999998,2,2,4,Lost Customers
CUST_015773,15,9,254620.87,5,5,5,Champions
CUST_015774,46,4,144214.35,4,2,3,Potential Loyalists
CUST_015775,15,5,152288.28,5,3,4,Loyal Customers
CUST_015776,21,7,406455.96,5,4,5,Champions
CUST_015777,105,2,1613.06,3,1,1,New Customers
CUST_015778,161,1,45512.15,2,1,1,Lost Customers
CUST_015779,112,9,129147.62000000001,3,5,3,Loyal Customers
CUST_015780,31,9,123483.63999999998,5,5,3,Loyal Customers
CUST_015781,93,8,212811.51,3,5,4,Champions
CUST_015782,361,3,50351.04,1,1,2,Lost Customers
CUST_015783,178,5,119542.58,2,3,3,At Risk
CUST_015784,62,3,37911.149999999994,4,1,1,Potential Loyalists
CUST_015785,86,5,206328.71000000002,3,3,4,Loyal Customers
CUST_015786,67,10,243178.09,4,5,5,Champions
CUST_015787,83,5,269054.47,3,3,5,Loyal Customers
CUST_015788,59,5,330139.78,4,3,5,Loyal Customers
CUST_015789,231,6,285502.38,2,4,5,Champions
CUST_015790,46,3,15500.300000000001,4,1,1,Potential Loyalists
CUST_015791,65,6,31444.86,4,4,1,Potential Loyalists
CUST_015792,319,3,103651.76,1,1,3,Lost Customers
CUST_015793,217,5,54521.32,2,3,2,At Risk
CUST_015794,33,5,118996.6,4,3,3,Loyal Customers
CUST_015795,289,5,110894.33,1,3,3,At Risk
CUST_015796,439,1,16422.06,1,1,1,Lost Customers
CUST_015797,563,1,22620.8,1,1,1,Lost Customers
CUST_015798,147,6,90874.68,2,4,2,At Risk
CUST_015799,173,2,87602.41,2,1,2,Lost Customers
CUST_015800,453,4,180105.96,1,2,4,Lost Customers
CUST_015801,34,8,201411.34,4,5,4,Champions
CUST_015802,93,4,72639.7,3,2,2,New Customers
CUST_015803,186,5,108081.85,2,3,3,At Risk
CUST_015804,64,4,54728.68,4,2,2,Potential Loyalists
CUST_015805,134,2,3437.35,2,1,1,Lost Customers
CUST_015806,198,6,56100.33,2,4,2,At Risk
CUST_015807,126,2,42261.89,3,1,1,New Customers
CUST_015808,3,8,94138.56,5,5,3,Loyal Customers
CUST_015809,151,6,96759.28,2,4,3,At Risk
CUST_015810,36,11,341390.35,4,5,5,Champions
CUST_015811,71,7,145753.62,4,4,4,Champions
CUST_015812,153,5,64498.09,2,3,2,At Risk
CUST_015813,28,2,57004.520000000004,5,1,2,Potential Loyalists
CUST_015814,267,2,7096.17,1,1,1,Lost Customers
CUST_015815,657,1,10388.66,1,1,1,Lost Customers
CUST_015816,272,6,49034.32,1,4,2,At Risk
CUST_015817,67,4,106322.57,4,2,3,Potential Loyalists
CUST_015818,255,6,47669.82,1,4,1,At Risk
CUST_015819,29,5,35470.96,5,3,1,Potential Loyalists
CUST_015820,71,2,118743.26999999999,4,1,3,Potential Loyalists
CUST_015821,6,8,223249.3,5,5,4,Champions
CUST_015822,72,8,150709.84999999998,4,5,4,Champions
CUST_015823,86,6,134557.76,3,4,3,Loyal Customers
CUST_015824,293,5,57917.71000000001,1,3,2,At Risk
CUST_015825,63,9,264462.52,4,5,5,Champions
CUST_015826,318,5,16173.55,1,3,1,At Risk
CUST_015827,145,9,782808.2999999999,2,5,5,Champions
CUST_015828,47,6,119578.88,4,4,3,Loyal Customers
CUST_015829,325,5,77968.13,1,3,2,At Risk
CUST_015830,33,5,159853.31,4,3,4,Loyal Customers
CUST_015831,390,3,13179.54,1,1,1,Lost Customers
CUST_015832,76,7,63330.54,3,4,2,Others
CUST_015833,248,5,78396.16,1,3,2,At Risk
CUST_015834,192,4,143959.97,2,2,3,Lost Customers
CUST_015835,7,5,221884.85,5,3,4,Loyal Customers
CUST_015836,181,8,120578.09,2,5,3,At Risk
CUST_015837,104,6,94280.22,3,4,3,Loyal Customers
CUST_015838,80,8,171765.34,3,5,4,Champions
CUST_015839,172,4,117048.79000000001,2,2,3,Lost Customers
CUST_015840,241,4,67354.43,1,2,2,Lost Customers
CUST_015841,12,6,155966.11,5,4,4,Champions
CUST_015842,453,1,2997.12,1,1,1,Lost Customers
CUST_015843,18,4,273390.88,5,2,5,Potential Loyalists
CUST_015844,63,6,42874.06,4,4,1,Potential Loyalists
CUST_015845,6,5,179890.26,5,3,4,Loyal Customers
CUST_015846,13,3,18164.79,5,1,1,Potential Loyalists
CUST_015847,60,1,13470.44,4,1,1,Potential Loyalists
CUST_015848,233,6,302814.39,1,4,5,Champions
CUST_015849,216,6,139552.36000000002,2,4,3,At Risk
CUST_015850,235,6,115726.71,1,4,3,At Risk
CUST_015851,151,6,153348.19999999998,2,4,4,Champions
CUST_015852,20,8,307483.83999999997,5,5,5,Champions
CUST_015853,52,6,26704.06,4,4,1,Potential Loyalists
CUST_015854,66,5,156719.55,4,3,4,Loyal Customers
CUST_015855,11,8,312808.01,5,5,5,Champions
CUST_015857,69,8,450857.32,4,5,5,Champions
CUST_015858,219,6,187294.18,2,4,4,Champions
CUST_015859,163,8,305343.25,2,5,5,Champions
CUST_015860,124,5,85509.55,3,3,2,Others
CUST_015861,191,3,34437.35,2,1,1,Lost Customers
